timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,window_size
2026-01-15 09:42:11.030732,192.168.13.244,192.168.66.147,22,3389,ICMP,642,62,2,37327
2026-01-15 09:46:11.914579,192.168.42.104,192.168.201.186,22,8080,UDP,1435,63,2,5697
2026-01-15 09:49:34.069864,192.168.37.187,192.168.140.147,24086,22,ICMP,335,62,1,54662
2026-01-15 09:36:31.208064,192.168.182.207,192.168.102.44,22,3389,ICMP,1182,44,0,52833
2026-01-15 09:43:21.951143,192.168.207.235,192.168.214.102,80,22,UDP,1386,46,2,9430
2026-01-15 09:38:29.780898,192.168.105.227,192.168.28.54,80,3389,UDP,1279,30,16,5672
2026-01-15 09:47:56.394309,192.168.25.188,192.168.103.187,443,8080,TCP,1032,51,1,35820
2026-01-15 09:46:06.722094,192.168.157.47,192.168.186.220,61251,443,TCP,1437,56,2,38874
2026-01-15 09:46:02.393683,192.168.172.220,192.168.222.125,22,80,TCP,240,37,16,1386
2026-01-15 09:44:50.024048,192.168.202.196,192.168.26.33,80,443,UDP,239,64,0,34244
2026-01-15 09:49:28.436210,192.168.238.127,192.168.187.99,12982,80,TCP,375,31,1,34211
2026-01-15 09:47:57.868250,192.168.31.118,192.168.14.64,3389,52526,ICMP,1137,33,0,5418
2026-01-15 09:35:45.447990,192.168.106.89,192.168.28.252,22,22,ICMP,927,57,2,34548
2026-01-15 09:42:46.695612,192.168.68.82,192.168.185.120,8080,8080,UDP,224,55,0,26774
2026-01-15 09:49:29.064638,192.168.165.44,192.168.175.153,443,8080,TCP,658,52,2,35902
2026-01-15 09:43:33.080714,192.168.51.247,192.168.39.176,80,80,ICMP,1174,57,18,29357
2026-01-15 09:39:36.727476,192.168.119.53,192.168.33.221,22,8080,ICMP,1242,32,0,23000
2026-01-15 09:42:24.283482,192.168.223.44,192.168.41.178,443,2517,ICMP,1249,41,1,20879
2026-01-15 09:39:23.795570,192.168.201.79,192.168.60.206,443,3389,ICMP,1389,40,0,23431
2026-01-15 09:36:30.638044,192.168.130.166,192.168.247.96,443,33009,TCP,148,45,0,51581
2026-01-15 09:47:10.939288,192.168.247.226,192.168.3.27,8080,3389,ICMP,182,53,2,6203
2026-01-15 09:43:34.534225,192.168.222.102,192.168.211.7,80,443,UDP,208,64,18,43133
2026-01-15 09:42:04.306828,192.168.211.112,192.168.77.15,443,22,ICMP,1465,38,16,5270
2026-01-15 09:46:58.604558,192.168.114.235,192.168.142.181,22,8080,ICMP,1235,45,1,26680
2026-01-15 09:35:44.870868,192.168.0.31,192.168.241.27,443,64082,TCP,1463,58,16,38972
2026-01-15 09:44:26.341191,192.168.166.154,192.168.145.33,11334,443,UDP,454,37,0,49294
2026-01-15 09:44:52.044068,192.168.128.154,192.168.46.211,8080,46875,ICMP,285,46,1,43535
2026-01-15 09:43:31.610113,192.168.129.50,192.168.166.140,16004,13019,TCP,1097,43,18,35883
2026-01-15 09:37:02.684108,192.168.69.147,192.168.171.168,34775,12176,UDP,228,57,1,13673
2026-01-15 09:35:27.281773,192.168.54.86,192.168.131.225,21575,80,TCP,281,35,2,5429
2026-01-15 09:49:41.096592,192.168.7.14,192.168.201.126,55379,3389,UDP,360,35,16,23464
2026-01-15 09:35:25.046221,192.168.51.17,192.168.25.94,3389,48100,TCP,1279,36,0,48185
2026-01-15 09:47:06.865490,192.168.120.103,192.168.211.97,22,443,TCP,593,40,0,8402
2026-01-15 09:47:13.613660,192.168.194.114,192.168.38.143,8080,80,UDP,937,36,18,32589
2026-01-15 09:40:12.861497,192.168.224.126,192.168.158.37,22,44234,TCP,1279,56,0,55777
2026-01-15 09:43:23.651989,192.168.22.252,192.168.203.113,3389,22,UDP,944,64,1,50780
2026-01-15 09:37:42.191508,192.168.225.3,192.168.29.15,18539,22,UDP,339,44,0,50510
2026-01-15 09:48:37.358074,192.168.156.244,192.168.136.102,3389,22,UDP,1322,60,1,47474
2026-01-15 09:44:31.079836,192.168.114.206,192.168.217.254,8080,443,UDP,201,39,18,8464
2026-01-15 09:42:13.497315,192.168.51.128,192.168.0.254,8080,443,ICMP,487,62,2,40886
2026-01-15 09:49:42.756074,192.168.6.138,192.168.20.70,3389,8080,ICMP,56,42,18,43865
2026-01-15 09:38:00.171261,192.168.130.194,192.168.225.235,8080,22,UDP,483,47,0,46506
2026-01-15 09:48:34.518899,192.168.98.224,192.168.52.110,3389,3389,UDP,647,64,16,56335
2026-01-15 09:47:32.489563,192.168.167.57,192.168.86.221,22,23561,TCP,453,38,18,9352
2026-01-15 09:37:58.412334,192.168.34.7,192.168.189.252,3389,80,UDP,1177,50,2,60884
2026-01-15 09:48:56.856957,192.168.225.226,192.168.132.85,8080,7544,UDP,894,31,18,22984
2026-01-15 09:49:20.568419,192.168.178.17,192.168.217.248,80,443,TCP,668,37,18,29929
2026-01-15 09:41:23.297960,192.168.163.119,192.168.252.217,3389,80,ICMP,475,55,2,52089
2026-01-15 09:40:49.468573,192.168.205.83,192.168.146.40,443,443,TCP,512,50,1,60539
2026-01-15 09:40:43.390485,192.168.103.153,192.168.212.45,80,443,UDP,847,53,16,63408
2026-01-15 09:40:32.035222,192.168.36.202,192.168.111.100,80,22,UDP,854,38,1,40972
2026-01-15 09:40:49.028297,192.168.96.237,192.168.253.167,3389,22,TCP,263,58,2,2194
2026-01-15 09:44:36.473032,192.168.68.219,192.168.231.254,3389,8080,TCP,1360,45,16,40299
2026-01-15 09:48:59.969169,192.168.105.115,192.168.34.17,22,443,TCP,1315,49,2,45582
2026-01-15 09:43:38.418981,192.168.238.168,192.168.166.138,3389,80,ICMP,400,58,16,15475
2026-01-15 09:41:59.007340,192.168.209.38,192.168.201.22,80,8080,TCP,280,43,18,36078
2026-01-15 09:40:32.300180,192.168.244.144,192.168.56.224,18106,443,ICMP,383,46,2,51741
2026-01-15 09:45:51.189738,192.168.63.140,192.168.202.193,8080,8080,TCP,1445,51,2,43206
2026-01-15 09:38:25.451796,192.168.59.138,192.168.13.146,443,80,UDP,899,34,0,17963
2026-01-15 09:40:58.263223,192.168.217.239,192.168.65.15,80,8080,UDP,1321,42,16,56383
2026-01-15 09:40:42.602766,192.168.102.71,192.168.57.246,443,3389,ICMP,337,60,18,33509
2026-01-15 09:43:15.769880,192.168.9.69,192.168.27.106,443,80,ICMP,1197,44,2,47375
2026-01-15 09:38:08.893973,192.168.188.143,192.168.189.217,443,3389,UDP,557,43,0,60976
2026-01-15 09:46:32.573033,192.168.129.119,192.168.72.249,80,3389,TCP,1484,54,1,25039
2026-01-15 09:39:11.667956,192.168.112.175,192.168.133.30,8080,24736,UDP,946,58,0,14359
2026-01-15 09:44:45.954758,192.168.208.157,192.168.87.51,8080,443,TCP,217,57,2,10834
2026-01-15 09:45:37.348654,192.168.219.77,192.168.84.101,62501,443,ICMP,190,59,16,14044
2026-01-15 09:39:39.532838,192.168.38.100,192.168.241.215,80,3389,UDP,245,60,16,39357
2026-01-15 09:48:34.058085,192.168.55.223,192.168.45.54,13236,80,ICMP,1059,46,2,25459
2026-01-15 09:44:09.612811,192.168.107.139,192.168.60.238,8080,80,UDP,807,37,0,34995
2026-01-15 09:35:34.462059,192.168.163.169,192.168.29.205,443,443,ICMP,615,52,18,38259
2026-01-15 09:40:43.903412,192.168.231.133,192.168.192.249,8080,80,ICMP,359,34,18,17764
2026-01-15 09:48:56.969936,192.168.112.152,192.168.17.143,22,3389,ICMP,1315,46,18,38364
2026-01-15 09:36:39.328197,192.168.9.91,192.168.157.132,61919,443,ICMP,867,43,16,40801
2026-01-15 09:36:46.270210,192.168.107.117,192.168.240.18,80,22,UDP,511,64,0,32239
2026-01-15 09:36:18.479331,192.168.175.106,192.168.45.119,80,443,ICMP,464,49,18,44738
2026-01-15 09:39:41.499288,192.168.14.81,192.168.22.207,62736,8080,TCP,1301,50,1,40549
2026-01-15 09:42:01.522463,192.168.60.129,192.168.140.89,3389,443,TCP,1260,44,2,61207
2026-01-15 09:40:57.506541,192.168.238.28,192.168.112.4,43539,8080,ICMP,1333,31,1,10427
2026-01-15 09:38:44.169364,192.168.119.11,192.168.51.165,8080,44135,ICMP,1459,47,2,62785
2026-01-15 09:44:40.359789,192.168.32.163,192.168.36.244,22,8080,ICMP,108,58,1,23481
2026-01-15 09:47:46.227225,192.168.78.233,192.168.153.23,8653,443,ICMP,1368,40,16,45478
2026-01-15 09:48:44.291615,192.168.212.182,192.168.40.61,26346,8080,ICMP,188,53,1,2240
2026-01-15 09:41:23.512088,192.168.92.27,192.168.157.132,3389,8080,UDP,574,62,2,45566
2026-01-15 09:38:21.902183,192.168.92.20,192.168.255.153,3389,3389,TCP,334,64,1,33487
2026-01-15 09:40:06.444252,192.168.255.253,192.168.94.186,53448,80,ICMP,905,53,16,21023
2026-01-15 09:46:54.831909,192.168.36.10,192.168.182.249,3389,443,UDP,808,62,2,5491
2026-01-15 09:49:01.823913,192.168.64.21,192.168.158.200,22,48571,ICMP,604,55,2,23836
2026-01-15 09:47:24.851481,192.168.72.143,192.168.201.131,443,80,ICMP,225,33,1,5385
2026-01-15 09:42:58.272079,192.168.100.157,192.168.242.96,80,80,ICMP,200,63,1,41957
2026-01-15 09:49:35.402031,192.168.98.75,192.168.89.53,3389,3389,ICMP,1239,43,16,13827
2026-01-15 09:46:50.433603,192.168.244.213,192.168.179.1,80,8080,TCP,872,52,16,34141
2026-01-15 09:41:43.607475,192.168.166.117,192.168.22.8,8080,8080,ICMP,1299,54,0,22287
2026-01-15 09:44:33.379918,192.168.4.141,192.168.215.133,2216,443,ICMP,707,53,1,15976
2026-01-15 09:43:04.475887,192.168.249.183,192.168.125.29,3389,3389,ICMP,1144,59,2,28104
2026-01-15 09:39:18.128049,192.168.31.2,192.168.215.135,22,22,TCP,1219,61,18,10356
2026-01-15 09:43:12.083028,192.168.49.204,192.168.60.175,443,22,ICMP,253,55,1,1843
2026-01-15 09:38:46.922843,192.168.207.39,192.168.206.155,56556,22,ICMP,1406,64,18,22617
2026-01-15 09:48:40.218475,192.168.147.64,192.168.40.90,80,15533,TCP,683,57,2,63960
2026-01-15 09:35:49.307997,192.168.214.60,192.168.144.20,8080,8080,TCP,1338,43,2,61741
2026-01-15 09:40:01.414800,192.168.240.129,192.168.92.155,8080,8080,ICMP,1227,53,0,5849
2026-01-15 09:46:05.053244,192.168.9.100,192.168.64.101,80,1295,ICMP,787,34,2,41638
2026-01-15 09:45:09.880061,192.168.182.169,192.168.60.32,22,43214,ICMP,878,64,2,48884
2026-01-15 09:48:27.709861,192.168.1.185,192.168.52.30,14116,2557,ICMP,856,60,18,45128
2026-01-15 09:45:59.507699,192.168.197.210,192.168.31.191,443,3389,TCP,1475,36,18,53370
2026-01-15 09:40:06.973304,192.168.173.92,192.168.173.15,8080,443,ICMP,626,52,1,40794
2026-01-15 09:39:50.783963,192.168.194.30,192.168.216.168,80,80,TCP,1116,57,1,36383
2026-01-15 09:46:22.882222,192.168.113.185,192.168.119.249,443,443,TCP,269,49,18,25696
2026-01-15 09:41:02.265537,192.168.217.249,192.168.115.143,8080,22,ICMP,330,48,2,60590
2026-01-15 09:45:27.379352,192.168.163.6,192.168.70.229,25823,22,UDP,441,31,2,32691
2026-01-15 09:37:57.995650,192.168.229.60,192.168.186.40,443,8080,ICMP,231,33,2,22844
2026-01-15 09:44:20.296009,192.168.13.188,192.168.125.195,22,443,TCP,65,44,18,21017
2026-01-15 09:47:57.493255,192.168.40.142,192.168.171.62,8080,22,ICMP,339,30,0,1455
2026-01-15 09:43:24.524342,192.168.127.98,192.168.148.205,80,10825,UDP,1230,51,16,58667
2026-01-15 09:42:39.759696,192.168.151.37,192.168.193.230,3389,3389,TCP,54,39,2,29649
2026-01-15 09:41:39.739719,192.168.99.173,192.168.175.194,8080,11530,ICMP,836,56,1,24879
2026-01-15 09:47:31.623025,192.168.81.181,192.168.21.231,3389,443,ICMP,1347,61,16,62236
2026-01-15 09:36:24.793341,192.168.27.15,192.168.117.156,22,80,TCP,387,54,2,47574
2026-01-15 09:41:49.875406,192.168.235.147,192.168.253.6,443,443,TCP,1006,64,1,44336
2026-01-15 09:35:08.325649,192.168.181.43,192.168.117.135,22,22,TCP,538,30,1,40221
2026-01-15 09:48:26.004980,192.168.242.44,192.168.4.163,22269,443,ICMP,1310,46,0,54884
2026-01-15 09:41:30.858015,192.168.69.191,192.168.24.115,43546,22,TCP,1347,64,2,39754
2026-01-15 09:38:24.642177,192.168.237.139,192.168.110.208,41717,443,TCP,439,38,18,46327
2026-01-15 09:37:03.501770,192.168.47.28,192.168.156.73,443,443,ICMP,1225,35,1,3329
2026-01-15 09:48:01.192447,192.168.196.158,192.168.223.145,80,3389,ICMP,91,58,18,37617
2026-01-15 09:35:08.090193,192.168.252.53,192.168.25.182,64113,22,TCP,448,39,16,48526
2026-01-15 09:42:47.764379,192.168.76.122,192.168.127.185,443,80,TCP,883,62,2,32986
2026-01-15 09:39:48.872478,192.168.40.136,192.168.96.40,8080,6603,ICMP,1274,59,0,55595
2026-01-15 09:40:46.345849,192.168.126.67,192.168.180.92,8080,41488,UDP,84,45,1,62818
2026-01-15 09:36:43.737912,192.168.65.170,192.168.203.178,8080,3389,ICMP,55,46,18,22301
2026-01-15 09:35:09.198909,192.168.84.121,192.168.0.219,22,22,TCP,1456,41,18,44424
2026-01-15 09:44:43.144255,192.168.210.250,192.168.4.92,8080,22,ICMP,799,42,0,4694
2026-01-15 09:40:06.969487,192.168.21.220,192.168.219.120,22,40335,ICMP,1291,34,16,39384
2026-01-15 09:41:56.231868,192.168.150.49,192.168.21.124,3389,22,UDP,740,32,16,14867
2026-01-15 09:38:03.508088,192.168.138.248,192.168.53.53,22,3389,ICMP,330,35,16,36895
2026-01-15 09:43:31.336912,192.168.148.22,192.168.8.9,21595,22,ICMP,668,56,18,17221
2026-01-15 09:39:34.967905,192.168.25.169,192.168.77.155,443,22,UDP,720,61,0,35315
2026-01-15 09:37:08.855103,192.168.11.7,192.168.159.156,443,22,ICMP,810,41,16,11148
2026-01-15 09:41:37.475457,192.168.176.220,192.168.214.201,443,80,ICMP,153,61,2,8855
2026-01-15 09:44:16.331295,192.168.234.145,192.168.188.242,22,8080,UDP,692,59,2,1854
2026-01-15 09:35:27.745460,192.168.188.12,192.168.210.139,22,22,ICMP,1155,48,1,58589
2026-01-15 09:46:10.685651,192.168.135.195,192.168.154.8,80,443,UDP,621,63,2,24556
2026-01-15 09:39:14.604649,192.168.121.149,192.168.74.99,80,3389,UDP,399,39,16,6526
2026-01-15 09:48:33.397314,192.168.24.159,192.168.184.135,443,8080,TCP,144,47,1,35843
2026-01-15 09:48:54.672126,192.168.21.127,192.168.169.165,30287,3389,ICMP,969,61,1,22185
2026-01-15 09:36:13.243271,192.168.215.132,192.168.249.253,443,80,UDP,1127,60,0,39415
2026-01-15 09:40:53.939417,192.168.254.12,192.168.149.111,8080,3389,UDP,617,39,1,49949
2026-01-15 09:46:02.219018,192.168.18.141,192.168.209.29,41345,8080,ICMP,165,50,0,31801
2026-01-15 09:45:44.993209,192.168.220.7,192.168.204.168,8080,22,UDP,599,55,16,11511
2026-01-15 09:37:41.816270,192.168.56.69,192.168.90.93,80,22,TCP,702,60,1,43054
2026-01-15 09:41:09.971500,192.168.95.185,192.168.47.23,8080,443,ICMP,249,47,16,53188
2026-01-15 09:45:54.981835,192.168.166.227,192.168.233.42,22,443,TCP,257,31,2,36611
2026-01-15 09:42:02.547961,192.168.244.14,192.168.144.112,41801,3389,UDP,399,33,1,19600
2026-01-15 09:37:18.735777,192.168.179.237,192.168.103.191,80,80,TCP,1019,30,18,56804
2026-01-15 09:44:35.448838,192.168.101.196,192.168.92.214,24685,443,TCP,371,46,18,7444
2026-01-15 09:40:53.177906,192.168.94.245,192.168.229.161,8080,443,TCP,235,42,1,3670
2026-01-15 09:45:25.115879,192.168.228.37,192.168.107.247,32844,443,TCP,133,34,2,41496
2026-01-15 09:40:13.438587,192.168.190.252,192.168.47.184,22,3389,TCP,1478,57,1,15410
2026-01-15 09:40:54.371883,192.168.48.174,192.168.221.81,80,80,TCP,486,41,18,7756
2026-01-15 09:40:42.250065,192.168.101.210,192.168.114.169,22,8080,ICMP,1431,55,1,61948
2026-01-15 09:47:18.080893,192.168.82.165,192.168.50.133,20803,46604,TCP,164,51,18,36700
2026-01-15 09:42:11.102547,192.168.250.73,192.168.37.134,55995,44496,UDP,184,44,0,15561
2026-01-15 09:49:39.640270,192.168.246.105,192.168.63.122,6246,3389,UDP,876,63,1,16988
2026-01-15 09:35:05.060037,192.168.219.35,192.168.84.199,443,8080,UDP,171,52,2,39323
2026-01-15 09:47:18.737315,192.168.249.187,192.168.73.137,3489,22,ICMP,631,31,18,61602
2026-01-15 09:36:25.268188,192.168.156.118,192.168.43.228,45523,22275,UDP,1313,60,1,10845
2026-01-15 09:48:42.250690,192.168.180.225,192.168.73.108,80,80,ICMP,599,35,16,63119
2026-01-15 09:49:17.235546,192.168.254.46,192.168.63.145,3389,3389,UDP,510,46,2,56202
2026-01-15 09:49:37.230567,192.168.195.228,192.168.239.1,443,3389,ICMP,202,63,16,27500
2026-01-15 09:35:24.794540,192.168.140.112,192.168.126.151,18661,25656,TCP,677,49,18,36562
2026-01-15 09:42:40.957858,192.168.167.23,192.168.242.178,80,3389,TCP,368,36,1,18867
2026-01-15 09:35:35.639808,192.168.10.207,192.168.25.39,8080,443,ICMP,1286,31,0,25721
2026-01-15 09:35:32.677535,192.168.81.148,192.168.39.162,21567,22,TCP,922,35,0,1616
2026-01-15 09:40:31.999573,192.168.113.234,192.168.248.28,8080,3389,UDP,926,37,1,29761
2026-01-15 09:40:11.312302,192.168.176.86,192.168.245.61,8080,22,TCP,1038,59,2,45432
2026-01-15 09:46:13.317861,192.168.65.175,192.168.43.106,37009,443,UDP,313,50,2,32840
2026-01-15 09:48:44.712056,192.168.114.16,192.168.32.8,443,80,UDP,853,44,1,45398
2026-01-15 09:45:39.773464,192.168.119.91,192.168.119.115,28083,443,ICMP,639,51,1,2818
2026-01-15 09:48:41.075534,192.168.237.152,192.168.95.250,3389,443,TCP,1481,58,2,39906
2026-01-15 09:43:27.106396,192.168.95.149,192.168.93.147,8080,8080,UDP,891,30,0,32022
2026-01-15 09:43:16.462030,192.168.181.108,192.168.34.231,62071,23479,TCP,159,40,0,19362
2026-01-15 09:40:18.950355,192.168.96.143,192.168.103.64,53430,8080,UDP,845,38,2,21672
2026-01-15 09:49:43.173075,192.168.120.165,192.168.157.189,8080,443,UDP,1495,49,2,10790
2026-01-15 09:43:58.289931,192.168.71.105,192.168.193.96,80,443,UDP,68,62,16,8408
2026-01-15 09:35:19.456749,192.168.51.226,192.168.0.52,22,22,ICMP,1047,40,18,51937
2026-01-15 09:41:19.426324,192.168.68.79,192.168.113.66,22,3389,TCP,1190,51,16,45752
2026-01-15 09:39:17.341036,192.168.19.163,192.168.100.153,443,3389,UDP,1301,35,0,6899
2026-01-15 09:35:20.198041,192.168.207.217,192.168.180.20,8080,80,TCP,916,40,18,18082
2026-01-15 09:35:25.983180,192.168.232.94,192.168.77.122,443,8080,TCP,710,35,2,34954
2026-01-15 09:40:47.014755,192.168.178.106,192.168.251.153,22,8080,UDP,750,43,18,6003
2026-01-15 09:41:54.860680,192.168.68.192,192.168.199.225,3389,443,TCP,838,34,0,3657
2026-01-15 09:49:07.552808,192.168.202.6,192.168.153.130,8080,15876,UDP,1463,38,18,58282
2026-01-15 09:44:49.822965,192.168.215.49,192.168.68.70,8080,47240,ICMP,452,60,16,25011
2026-01-15 09:47:51.014976,192.168.103.51,192.168.137.54,8080,8080,UDP,240,30,1,3116
2026-01-15 09:45:58.991862,192.168.160.130,192.168.188.109,443,22,UDP,608,51,16,24032
2026-01-15 09:47:53.510305,192.168.234.43,192.168.79.154,22,3389,UDP,58,32,2,17298
2026-01-15 09:44:35.363170,192.168.231.233,192.168.43.80,8080,3389,TCP,1071,33,1,21549
2026-01-15 09:42:18.574720,192.168.73.179,192.168.118.186,80,25595,UDP,1248,52,18,43072
2026-01-15 09:39:18.738066,192.168.18.186,192.168.112.210,80,3389,TCP,1434,44,0,35283
2026-01-15 09:48:01.841303,192.168.178.50,192.168.33.91,3389,3389,TCP,855,51,18,47001
2026-01-15 09:45:15.015592,192.168.205.32,192.168.44.21,22,80,UDP,324,56,2,1169
2026-01-15 09:44:14.762574,192.168.196.114,192.168.203.190,64380,22,TCP,1035,54,2,51091
2026-01-15 09:35:13.195539,192.168.242.160,192.168.80.208,443,38962,UDP,1328,33,16,41804
2026-01-15 09:45:24.925503,192.168.120.199,192.168.176.139,18814,59140,TCP,97,64,1,54651
2026-01-15 09:44:01.129893,192.168.28.74,192.168.93.75,8080,8080,TCP,926,64,1,48570
2026-01-15 09:39:46.300208,192.168.174.197,192.168.136.187,22,22,ICMP,104,42,18,7644
2026-01-15 09:45:55.980002,192.168.27.228,192.168.160.231,39039,3389,TCP,66,32,2,22667
2026-01-15 09:37:28.743816,192.168.55.139,192.168.30.210,8080,3389,UDP,790,38,18,35210
2026-01-15 09:35:55.773276,192.168.90.155,192.168.153.24,8080,443,UDP,205,34,0,1211
2026-01-15 09:44:18.767172,192.168.10.143,192.168.10.123,39819,443,UDP,814,33,0,41292
2026-01-15 09:44:59.883094,192.168.169.187,192.168.93.99,23594,8080,ICMP,1332,52,0,29243
2026-01-15 09:45:36.125965,192.168.59.79,192.168.105.100,8080,443,UDP,448,39,18,8405
2026-01-15 09:49:07.600229,192.168.199.194,192.168.33.29,8080,8080,UDP,1187,35,0,31773
2026-01-15 09:46:02.302501,192.168.73.136,192.168.7.132,443,22,UDP,1468,38,18,17597
2026-01-15 09:44:33.938452,192.168.168.39,192.168.199.183,3389,80,TCP,1124,46,18,29399
2026-01-15 09:44:13.001872,192.168.180.37,192.168.52.205,80,8080,ICMP,791,49,18,20680
2026-01-15 09:35:21.787661,192.168.84.26,192.168.215.178,8080,8080,TCP,724,53,0,18036
2026-01-15 09:47:47.257149,192.168.35.81,192.168.230.96,14046,11149,TCP,248,41,2,29956
2026-01-15 09:36:18.821910,192.168.8.122,192.168.236.122,443,8080,ICMP,1298,39,0,24615
2026-01-15 09:48:08.190262,192.168.20.220,192.168.25.38,3389,80,ICMP,125,53,1,27050
2026-01-15 09:42:06.897309,192.168.12.163,192.168.174.158,22,443,UDP,1224,30,1,3198
2026-01-15 09:41:50.129819,192.168.51.180,192.168.235.16,80,443,ICMP,912,35,1,46696
2026-01-15 09:48:53.998280,192.168.124.120,192.168.184.242,8080,22,UDP,774,40,16,36175
2026-01-15 09:45:33.038584,192.168.102.22,192.168.239.51,24029,8080,TCP,469,55,16,28546
2026-01-15 09:38:26.286830,192.168.165.166,192.168.97.72,57177,80,UDP,947,62,1,1132
2026-01-15 09:39:46.079028,192.168.209.225,192.168.54.143,3389,3389,TCP,430,46,0,21742
2026-01-15 09:36:26.670727,192.168.146.80,192.168.33.105,8080,3389,TCP,831,56,1,28644
2026-01-15 09:47:41.175015,192.168.176.59,192.168.73.5,80,22,ICMP,862,62,1,19758
2026-01-15 09:37:38.136853,192.168.70.239,192.168.164.14,8080,443,TCP,1485,47,1,19977
2026-01-15 09:38:44.170768,192.168.106.132,192.168.246.194,8080,443,TCP,130,40,2,9303
2026-01-15 09:47:37.916271,192.168.246.146,192.168.32.5,443,8080,UDP,641,46,1,57593
2026-01-15 09:43:32.942516,192.168.69.228,192.168.229.20,22,80,TCP,1190,63,2,36731
2026-01-15 09:35:37.844616,192.168.93.234,192.168.65.196,3389,22,UDP,1220,64,1,29525
2026-01-15 09:43:11.066070,192.168.236.54,192.168.189.9,42188,33828,TCP,793,49,1,1294
2026-01-15 09:39:44.247466,192.168.122.156,192.168.174.76,16520,3389,TCP,1021,59,18,35821
2026-01-15 09:41:29.718121,192.168.84.7,192.168.224.150,80,39382,UDP,879,46,2,31979
2026-01-15 09:48:21.601129,192.168.9.135,192.168.30.195,3389,59136,ICMP,1431,44,1,15534
2026-01-15 09:48:51.800132,192.168.160.59,192.168.110.163,3389,22,TCP,745,55,0,27125
2026-01-15 09:49:59.395734,192.168.11.38,192.168.104.186,3389,14175,ICMP,875,64,2,61492
2026-01-15 09:36:26.957486,192.168.79.221,192.168.10.140,3389,22,UDP,563,62,2,51406
2026-01-15 09:40:27.054074,192.168.174.23,192.168.183.159,3389,22,UDP,1359,51,16,2686
2026-01-15 09:49:41.662429,192.168.60.250,192.168.67.250,80,22,UDP,1037,48,0,42638
2026-01-15 09:46:22.644361,192.168.197.214,192.168.240.130,3389,22,TCP,331,63,1,24776
2026-01-15 09:40:39.166957,192.168.170.37,192.168.124.85,80,443,UDP,154,35,1,42545
2026-01-15 09:48:07.430874,192.168.185.52,192.168.115.249,443,8080,TCP,387,50,2,24723
2026-01-15 09:39:02.638500,192.168.115.157,192.168.77.191,37125,8080,ICMP,951,50,0,49989
2026-01-15 09:44:36.936024,192.168.189.169,192.168.162.74,3389,8080,ICMP,914,36,0,14424
2026-01-15 09:40:14.222031,192.168.189.154,192.168.100.47,2612,443,ICMP,810,34,0,57851
2026-01-15 09:39:15.393630,192.168.164.2,192.168.195.69,3389,443,UDP,970,56,16,5655
2026-01-15 09:47:57.881952,192.168.93.134,192.168.228.57,80,80,TCP,1013,40,2,53442
2026-01-15 09:40:53.732842,192.168.192.233,192.168.147.177,8080,8080,UDP,918,57,0,24072
2026-01-15 09:44:20.264749,192.168.251.58,192.168.162.131,80,443,TCP,1020,58,2,1008
2026-01-15 09:42:29.730068,192.168.181.90,192.168.139.34,22,8080,ICMP,1310,42,18,46159
2026-01-15 09:43:35.565670,192.168.81.73,192.168.230.219,3389,38674,UDP,726,35,1,36654
2026-01-15 09:39:37.374811,192.168.137.240,192.168.32.6,3389,22,UDP,1393,40,16,27721
2026-01-15 09:36:06.456249,192.168.121.26,192.168.169.191,80,443,ICMP,859,64,2,10364
2026-01-15 09:49:41.450314,192.168.168.254,192.168.73.90,8080,3389,ICMP,969,38,16,11047
2026-01-15 09:43:36.641494,192.168.171.8,192.168.236.206,48291,64904,TCP,786,30,1,28393
2026-01-15 09:40:25.306784,192.168.115.97,192.168.110.28,443,443,ICMP,929,59,2,19100
2026-01-15 09:40:16.412488,192.168.181.87,192.168.5.58,443,7144,UDP,1402,58,2,21074
2026-01-15 09:40:23.061455,192.168.242.52,192.168.31.108,61142,22,ICMP,1154,38,18,62506
2026-01-15 09:36:13.263974,192.168.218.64,192.168.66.174,80,42068,ICMP,401,39,1,18919
2026-01-15 09:38:45.767805,192.168.163.117,192.168.78.155,443,80,ICMP,1306,33,18,7606
2026-01-15 09:43:50.895671,192.168.55.174,192.168.183.63,3389,39885,TCP,104,50,16,29354
2026-01-15 09:38:48.805877,192.168.25.243,192.168.62.28,3389,80,UDP,41,63,18,51497
2026-01-15 09:45:27.537698,192.168.20.120,192.168.204.238,443,22,TCP,1087,50,1,32293
2026-01-15 09:38:14.817891,192.168.216.65,192.168.199.159,443,18891,UDP,1098,40,0,25251
2026-01-15 09:41:58.238589,192.168.230.112,192.168.134.203,80,443,UDP,376,44,0,18213
2026-01-15 09:42:13.819966,192.168.41.218,192.168.117.4,11161,3389,ICMP,1312,48,0,11575
2026-01-15 09:46:34.173899,192.168.229.32,192.168.13.154,443,80,UDP,1260,63,2,16247
2026-01-15 09:43:59.116357,192.168.183.240,192.168.226.24,22,22,UDP,883,47,16,10247
2026-01-15 09:47:09.712596,192.168.103.179,192.168.71.233,57482,22,TCP,230,62,2,18344
2026-01-15 09:37:51.114136,192.168.96.96,192.168.219.167,80,3389,UDP,836,60,1,9910
2026-01-15 09:38:13.308106,192.168.144.19,192.168.201.246,22,8080,ICMP,514,57,0,14443
2026-01-15 09:37:11.086248,192.168.210.81,192.168.21.192,39312,80,TCP,1080,59,0,22940
